File	Relation	SNum	Sentence
EBA1415_BLRW_3_SC_ES-05171	R-5-6	693	Severe sunburn is called sunpoisoning and I could lead to infection and shock.
EBA1415_BLRW_3_SC_ES-05171	R-5-6	694.1	In extreme cases it can even cause death if the sunburned skin cells aren't removed it can result in skin cancer.
EBA1415_BLRW_3_SC_ES-05171	R-6-50	694.2	In extreme cases it can even cause death if the sunburned skin cells aren't removed it can result in skin cancer.
EBA1415_BLRW_3_SC_ES-05171	R-5-50	695	If you suffered serious sunburn in childhood or adolescence it doubles the chances of developing skin cancer later in life.
EBA1415_BLRW_3_SC_ES-05171	R-11-12	696	Melanin is a special pigment produced in the epidermis.
EBA1415_BLRW_3_SC_ES-05171	R-11-12	697.1	It helps you to protect from the solar radiation.//
EBA1415_BLRW_3_SC_ES-05171	R-12-3	697.2	It helps you to protect from the solar radiation.//
EBA1415_SEKL_23_SC_ES-05697	O	698	There are things that can lead to skin cancer.
EBA1415_SEKL_23_SC_ES-05697	O	699	These are some of the reasons or problems that cause skin cancer./
EBA1415_SEKL_23_SC_ES-05697	O	700	To start, there are 3 main varieties of skin cancer.
EBA1415_SEKL_23_SC_ES-05697	O	701	They're called basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_SEKL_23_SC_ES-05697	O	702	malignant melanoma is responsible for the most deaths of skin cancer./
EBA1415_SEKL_23_SC_ES-05697	O	703	The skin is the body's largest organ.
EBA1415_SEKL_23_SC_ES-05697	O	704	It protects your body from extreme temperatures, chemicals, ink from pen, etc.
EBA1415_SEKL_23_SC_ES-05697	O	705	There are three layers of skin.
EBA1415_SEKL_23_SC_ES-05697	O	706	They are called the epidermis, dermis, and subcutaneous fat.
EBA1415_SEKL_23_SC_ES-05697	O	707	Epidermis produces something call melanin.
EBA1415_SEKL_23_SC_ES-05697	O	708	When you don't have a lot to it, it makes it easer to make vitamin D.
EBA1415_SEKL_23_SC_ES-05697	O	709	NOT ENOUGH TIME//
EBA1415_TWMD_4-5_SC_ES-04998	R-1-4	710	The closer you live to the equator the more likely to have skin damage.
EBA1415_TWMD_4-5_SC_ES-04998	R-4-50	711	The more skin damage you have the more likely it is to have skin cancer.
EBA1415_TWMD_4-5_SC_ES-04998	O	712	You may wonder and plonder at how this true.
EBA1415_TWMD_4-5_SC_ES-04998	O	713	Skin cancer is the uncontroleld growth of abnormal skin cells.
EBA1415_TWMD_4-5_SC_ES-04998	R-2-50	714	When you sun tan you are at an even higher risk of developing skin cancer.
EBA1415_TWMD_4-5_SC_ES-04998	R-2-5	715.1	When you tan your burning skin cells if the skin cells aren't removed they result in skin cancer.
EBA1415_TWMD_4-5_SC_ES-04998	R-6-50	715.2	When you tan your burning skin cells if the skin cells aren't removed they result in skin cancer.
EBA1415_TWMD_4-5_SC_ES-04998	O	716	Even if your body knows to clear away the damaged cells, it may not always do so, though.
EBA1415_TWMD_4-5_SC_ES-04998	O	717	Sunscreen can protect you a little bit.
EBA1415_TWMD_4-5_SC_ES-04998	R-11-12	718	Your epidermis, the outer most part of skin, produces melanin, and it protects us from harmful chemicals.
EBA1415_TWMD_4-5_SC_ES-04998	R-11-50	719	Albino people are at the most risk because this body doesn't product melanin as much.
EBA1415_TWMD_4-5_SC_ES-04998	O	720	Going outdoors isn't dangerous it just that you want to be sure that you put sun screen on and be under some shade  at least 75% of the time.
EBA1415_TWMD_4-5_SC_ES-04998	R-1-2	721	The farther away from the equator you are the less direct sunlight will hit you.
EBA1415_TWMD_4-5_SC_ES-04998	O	722	Most people are at a high risk at getting basal and squamous cell carcinomas skin cancer.//
EBA1415_TWMD_4-5_SC_ES-04998	O	723	Didn't get to finish
EBA1415_SVJJ_4_SC-06281	O	724	There are a couple of ways that someone can get skin cancer.
EBA1415_SVJJ_4_SC-06281	O	725	Skin cancer is the most common form of cancer in the United States.
EBA1415_SVJJ_4_SC-06281	O	726	Some might be asking themselves "What is skin cancer?" or "What types of skin cancer exists?"
EBA1415_SVJJ_4_SC-06281	O	727	Well, there are many questions, but there are also many answers. /
EBA1415_SVJJ_4_SC-06281	O	728	A common question is "What is skin cancer?"
EBA1415_SVJJ_4_SC-06281	O	729	Skin cancer is the uncontrolled growth of abnormal skin cells.
EBA1415_SVJJ_4_SC-06281	O	730	There are 3 main varieties of skin cancer.
EBA1415_SVJJ_4_SC-06281	O	731	These three are called: Basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_SVJJ_4_SC-06281	O	732	The basal and squamos cell carcinoma make up approximately 95% of skin cancers.
EBA1415_SVJJ_4_SC-06281	O	733	Malignant melanoma only occurs in about 5% ot skin cancer cases.
EBA1415_SVJJ_4_SC-06281	O	734	However, Malignant Melanoma is responsible for most deaths from skin cancer.
EBA1415_SVJJ_4_SC-06281	O	735	Ran out of time. I had so much more to write. //
EBA1415_TRWH_8_SC_ES-06078	R-2-50	736	Skin cancer come from the sun somtime, like if you the sun for to long.
EBA1415_TRWH_8_SC_ES-06078	O	737	When you get sunburn it is hurting your skin.//
EBA1415_TRWH_8_SC_ES-06078	O	738	Did not get done
EBA1415_TWMD_4-5_SC_ES-04994	O	739	Skin cancer is one of a number of different skin conditions and disorders, albeit one of the most dangerous and most tricky to surid(?).
EBA1415_TWMD_4-5_SC_ES-04994	R-5-50	740	A single severe sunburn when you are a child or a teen can seriously increase your chance of developing skin cancer later in your lifetime (Sunburn, June 2013).
EBA1415_TWMD_4-5_SC_ES-04994	R-2-4	741	The reason for this is that when skin becomes damaged by the sun, the damaged cells are replaced by new, healthy ones.
EBA1415_TWMD_4-5_SC_ES-04994	R-5-6	742	However, as the severity of the sunburn increases, it becomes increasingly more difficult for all the skin cells to be completely replaced.
EBA1415_TWMD_4-5_SC_ES-04994	R-2-4	743	But how, you may ask why would the sun damage your cells?
EBA1415_TWMD_4-5_SC_ES-04994	O	744	Is not the sun good for you?
EBA1415_TWMD_4-5_SC_ES-04994	R-2-4	745	Yes, while a brief stroll out in sunny weather can boost your phydsical and emotional health, but prolonged exposure to the sun can cause cellular damaged in what is known as sunburn.
EBA1415_TWMD_4-5_SC_ES-04994	R-3-4	746.1	The reason that the sun burns you, and there fore damages your cells is because the sun gives off UVb rays, which is a type of solar radiation.
EBA1415_TWMD_4-5_SC_ES-04994	R-2-3	746.2	The reason that the sun burns you, and there fore damages your cells is because the sun gives off UVb rays, which is a type of solar radiation.
EBA1415_TWMD_4-5_SC_ES-04994	R-11-12	747.1	However, there is a natural protection to Uvb radiation, and it is a skin pigment called Melanin.
EBA1415_TWMD_4-5_SC_ES-04994	R-12-3	747.2	However, there is a natural protection to Uvb radiation, and it is a skin pigment called Melanin.
EBA1415_TWMD_4-5_SC_ES-04994	O	748	Melanin is a dark pigment, which is found more in people of darker colors, which is why paler people are at a slightly higher risk of skin cancer and usually sun burn more easily than prople of darker colors, such as African Americans.
EBA1415_TWMD_4-5_SC_ES-04994	R-2-50	749.1	Speaking of people at higher risk for skin cancer, there are many more risk factors, such as location is to the equator, the more direct sunlight that place will received.
EBA1415_TWMD_4-5_SC_ES-04994	R-1-2	749.2	Speaking of people at higher risk for skin cancer, there are many more risk factors, such as location is to the equator, the more direct sunlight that place will received.
EBA1415_TWMD_4-5_SC_ES-04994	R-2-50	750	More sun is tantamount to higher risk of skin cancer.
EBA1415_TWMD_4-5_SC_ES-04994	R-1-50	751	Therefore, a person living in the southern tip of Florida is more likely to get skin cancer than someone living in Northern Canada.
EBA1415_TWMD_4-5_SC_ES-04994	O	752	Of course, there are many other factors that can put a person at risk for skin cancer.
EBA1415_TWMD_4-5_SC_ES-04994	R-3-50	753	Tanning beds, for example, give off extreme amounts of UVb rays and put a person who tans with at a greater risk for skin cancer.//
EBA1415_LZBA_4_SC_ES-05530	O	754	The skin protects our inner tissue from infection and loss of water as well as regulating our body temperature.
EBA1415_LZBA_4_SC_ES-05530	O	755	It is composed of three layers; epidermis, dermis, and subcutaneous fat.
EBA1415_LZBA_4_SC_ES-05530	O	756	When any or all of these layers are affected in a negative way, numerous skin disorders, conditions, and diseases occur.
EBA1415_LZBA_4_SC_ES-05530	O	757	Skin cancer, which is an uncontrolled growth of abnormal skin cells, is the most feared since everyone is at a risk of it whether the risk is low or high.
EBA1415_LZBA_4_SC_ES-05530	O	758	Skin cancer (the main three are basal cell carcinoma, squamous cell carcinoma, and malignant melanoma) could be caused by multiple factors.
EBA1415_LZBA_4_SC_ES-05530	R-3-4	759	Solar radiation such as UVb radiation causes damage to genetic molecules in skin cells after excessive exposure.
EBA1415_LZBA_4_SC_ES-05530	R-3-5	760.1	These Uvb rays may cause sunburn, and skin cancer can arise when sunburned skin cells are not removed.
EBA1415_LZBA_4_SC_ES-05530	R-6-50	760.2	These Uvb rays may cause sunburn, and skin cancer can arise when sunburned skin cells are not removed.
EBA1415_LZBA_4_SC_ES-05530	R-5-6	760.3	These Uvb rays may cause sunburn, and skin cancer can arise when sunburned skin cells are not removed.
EBA1415_LZBA_4_SC_ES-05530	R-5-50	761	Just one serious sunburn during adolescence doubles the chances of skin cancer developing later in life.
EBA1415_LZBA_4_SC_ES-05530	R-1-3	762	The location of where you live also determines how much Uvb radiation you are exposed to.
EBA1415_LZBA_4_SC_ES-05530	R-1-2	763.1	The closer you are to the equator (0 degrees latitude) the more direct sunlight there is year round, which means skin cancer has a higher chance of developing./
EBA1415_LZBA_4_SC_ES-05530	R-2-50	763.2	The closer you are to the equator (0 degrees latitude) the more direct sunlight there is year round, which means skin cancer has a higher chance of developing./
EBA1415_LZBA_4_SC_ES-05530	R-12-3	764	The skin is critical in providing a healthy life due to it protecting the body from extreme temperatures, damaging solar radiation, chemicals, infection, and manufacturing vitamin D.
EBA1415_LZBA_4_SC_ES-05530	R-3-50	765	When skin cancer is developed due to excessive Uvb radiation, it is a serious problem that needs to be addressed quickly.
EBA1415_SWSP_1_SC_ES-04854	O	766	The article given stated that skin cancer is the uncontrolled growth of abnormal skin cells. 
EBA1415_SWSP_1_SC_ES-04854	R-2-50	767	The main cause of skin cancer is the sun. 
EBA1415_SWSP_1_SC_ES-04854	R-3-50	768	To be presice, Uvb radiation is what results in skin cancer. 
EBA1415_SWSP_1_SC_ES-04854	R-2-3	769	The sun produces Uvb radiation, and the more sun there is, the more Uvb radiation there is also.
EBA1415_SWSP_1_SC_ES-04854	R-1-2	770	The closer someone is to the equator, the more direct sunlight there is that hits the earth.
EBA1415_SWSP_1_SC_ES-04854	R-1-50	771	Most people living near the equator have developed skin cancer. 
EBA1415_SWSP_1_SC_ES-04854	R-12-3	772	Normally, the skin protects the body against extreme temperatures, solar radiation, and chemicals. 
EBA1415_SWSP_1_SC_ES-04854	O	773	The skin produces Vitamin D for converting calcium into healthy bones. 
EBA1415_SWSP_1_SC_ES-04854	R-12-3	774	Even though our skin protects us against solar radiation, it can't protect us against Uvb. 
EBA1415_SWSP_1_SC_ES-04854	R-3-4	775	The rays of Uvb damage genetic molecules in the skin cells. 
EBA1415_SWSP_1_SC_ES-04854	R-11-12	776	Melanin is a pigment produced in the epidermis in the skin. 
EBA1415_SWSP_1_SC_ES-04854	R-11-12	777.1	It helps to protect us from solar radiation. 
EBA1415_SWSP_1_SC_ES-04854	R-12-3	777.2	It helps to protect us from solar radiation. 
EBA1415_SWSP_1_SC_ES-04854	O	778	But having less Melamin means it's easier for our body to make vitamin D. 
EBA1415_SWSP_1_SC_ES-04854	R-11-3	779	The downside to this is with less Melanin, it's easyer for Uvb radiation to get into our bodies.
EBA1415_SWSP_1_SC_ES-04854	R-5-6	780	Getting sun burn is when the body directs blodd to skin to try to repair or remove damaged cells.
EBA1415_SWSP_1_SC_ES-04854	R-5-50	781	Having sunburn can rise your chances of getting skin cancer, and can also be fatal. 
EBA1415_SWSP_1_SC_ES-04854	R-1-50	782.1	Going back to the begining of this responce, skin cancer can be caused by the Sun's rays and Uvb radiation. 
EBA1415_SWSP_1_SC_ES-04854	R-2-50	782.2	Going back to the begining of this responce, skin cancer can be caused by the Sun's rays and Uvb radiation. 
EBA1415_SWSP_1_SC_ES-04854	R-3-50	782.3	Going back to the begining of this responce, skin cancer can be caused by the Sun's rays and Uvb radiation. 
EBA1415_SWSP_1_SC_ES-04854	R-1-50	783	It can all depend on where you live on the earth.
EBA1415_SWSP_1_SC_ES-04854	R-2-50	784	But you can still get skin cancer where ever thre is sun or high Uvb radiation. //
EBA1415_SDLC_2_SC_ES-04742	O	785	Skin cancer is today the most common for of skin cancer in the U.S.
EBA1415_SDLC_2_SC_ES-04742	R-3-50	786.1	Many things can cause skin cancer, two off them are uvb radiation and sunburn./
EBA1415_SDLC_2_SC_ES-04742	R-5-50	786.2	Many things can cause skin cancer, two off them are uvb radiation and sunburn./
EBA1415_SDLC_2_SC_ES-04742	O	787	To start off, uvb radiation is basically direct sunlight.
EBA1415_SDLC_2_SC_ES-04742	R-1-50	788	In geography, there is a latitude and longitude, and depending on where you are latitude wise, you have a higher risk of receiving skin cancer.
EBA1415_SDLC_2_SC_ES-04742	R-3-50	789.1	Most people who receive skin cancer because of uvb radaition live in the tropic of cancer (23N) and capricorn (23S) where the sun shines directly on to the earth.
EBA1415_SDLC_2_SC_ES-04742	R-2-3	789.2	Most people who receive skin cancer because of uvb radaition live in the tropic of cancer (23N) and capricorn (23S) where the sun shines directly on to the earth.
EBA1415_SDLC_2_SC_ES-04742	R-1-2	789.3	Most people who receive skin cancer because of uvb radaition live in the tropic of cancer (23N) and capricorn (23S) where the sun shines directly on to the earth.
EBA1415_SDLC_2_SC_ES-04742	R-1-2	790	Because of this people in the tropic zone and areas close by have to be careful./
EBA1415_SDLC_2_SC_ES-04742	R-5-50	791	Another thing that can cause skin cancer is sunburn.
EBA1415_SDLC_2_SC_ES-04742	O	792	Most people have had sunburn; the red skin, the annoying painful burning sensation, well too much will cause skin cancer.
EBA1415_SDLC_2_SC_ES-04742	R-5-6	793.1	When one is sunburned, the skin cells in that area are destroyed and the body sends blood cells to repair it.
EBA1415_SDLC_2_SC_ES-04742	R-5-4	793.2	When one is sunburned, the skin cells in that area are destroyed and the body sends blood cells to repair it.
EBA1415_SDLC_2_SC_ES-04742	R-6-50	794	If not all destroyed cells are removed, they cannot duplicate and cause skin cancer.
EBA1415_SDLC_2_SC_ES-04742	R-5-50	795	The chances of that happening are slim as a child but if one gets a serious burn as a child, the can get skin cancer.
EBA1415_SDLC_2_SC_ES-04742	O	796	So always wear sunblock when you are going to be outside in the summer.//
