File	Relation	SNum	Sentence
EBA1415_SEKL_1_CB_ES-04810	O	1621	Coral refes have many different ways of living there is when coral bleeching happens, there is a healthy and nutriots coral, and dangerous coral caused by changes in the enviroment. /
EBA1415_SEKL_1_CB_ES-04810	O	1622	When coral bleeching happens it turns white because "it's one way how enviromental stressors can negatively affect the balanced relationship between coral and zooxanthellae."
EBA1415_SEKL_1_CB_ES-04810	R-7-50	1623	During the bleeching period coral turn white due to the ejection or death of the zooxanthellae algae.
EBA1415_SEKL_1_CB_ES-04810	R-7-50	1624	Which results in a bleeching event that makes corals vulnerable to disease and starvation. /
EBA1415_SEKL_1_CB_ES-04810	O	1625	There is also healthy and nutritios coral, when nothing act upon it.
EBA1415_SEKL_1_CB_ES-04810	O	1626	instead of turning white it stays a nice redish white color. /
EBA1415_SEKL_1_CB_ES-04810	O	1627	Theres a dangerous coral to if you eat or touch it you could get very sick and be in hospital for skin because it'll affect your skin.
EBA1415_SEKL_1_CB_ES-04810	O	1628	You could possibly die by depending on how sefer it is.  //
EBA1415_ERSK_7_CB_ES-05799	O	1629	Coral Bleaching: are vertebrate animals that like together. 
EBA1415_ERSK_7_CB_ES-05799	O	1630	different types of algae living on coral polyps they are pink. 
EBA1415_ERSK_7_CB_ES-05799	O	1631	But some are white coral lose it's color. 
EBA1415_ERSK_7_CB_ES-05799	O	1632	Coral Bleaching is most notice able in the Pacific Ocean. 
EBA1415_ERSK_7_CB_ES-05799	O	1633	Coral bleaching is bad cause it stripping the original color.//
EBA1415_SWCT_6_CB_ES-04869	O	1634	Coral bleaching can be caused for several different reasons.
EBA1415_SWCT_6_CB_ES-04869	O	1635	The three main reasons I found were the temperature of the water, and if the coral is pared with algae, zooxanthellae, or not. /
EBA1415_SWCT_6_CB_ES-04869	R-3-50	1636	First lets talk about how the temperature effects coral bleaching.
EBA1415_SWCT_6_CB_ES-04869	O	1637	Coral reef's need a temeperature between 70-85 degrees F to survive at its best.
EBA1415_SWCT_6_CB_ES-04869	R-3-4	1638	If the temperature raises the amount of CO2 decreases which hurts the coral.
EBA1415_SWCT_6_CB_ES-04869	R-1-3	1639	A couple reasons the temperature changes is because of trade winds.
EBA1415_SWCT_6_CB_ES-04869	R-1-3	1640.1	As shown in "Trade Winds and Coral Bleaching" graph if the trade winds are low the temperature is high and this causes coral bleaching.
EBA1415_SWCT_6_CB_ES-04869	R-3-50	1640.2	As shown in "Trade Winds and Coral Bleaching" graph if the trade winds are low the temperature is high and this causes coral bleaching.
EBA1415_SWCT_6_CB_ES-04869	R-2-3	1641	As said in "Shifting Trade Winds", "Normal water temperature in these regions is 70-80 degrees F; however, when surface water shift eastward, ocean water temperatures increase by 3F to 5F degrees."
EBA1415_SWCT_6_CB_ES-04869	R-1-3	1642	This shows how much trade winds effect the temperatures.
EBA1415_SWCT_6_CB_ES-04869	R-3-50	1643	The temperatures effect coral bleaching.
EBA1415_SWCT_6_CB_ES-04869	O	1644	That's not the only thing that causes coral bleaching. /
EBA1415_SWCT_6_CB_ES-04869	O	1645	The second reason is the amount of salt.
EBA1415_SWCT_6_CB_ES-04869	O	1646	Ran out of time.   //
EBA1415_KYLS_5_CB_ES-05661	O	1647	Cooral bleaching is when people change the environment that could impact the cooral insides to die because of not much photosynthesis.
EBA1415_KYLS_5_CB_ES-05661	O	1648	If the place is damages the corals will turn white which can lead the corals inside to die.
EBA1415_KYLS_5_CB_ES-05661	O	1649	They are mainly formed in the Pacific Ocean.
EBA1415_KYLS_5_CB_ES-05661	O	1650	Coral reefs are mainly formed found in clear, shallow, tropical water.
EBA1415_KYLS_5_CB_ES-05661	O	1651	Coral reefs need water between 70-85 degrees F.
EBA1415_KYLS_5_CB_ES-05661	O	1652	So the process of photosynthesis is sensitive to change.
EBA1415_KYLS_5_CB_ES-05661	R-11-50	1653	Extreme storms like hurricanes or tropical storms can kill the coral reefs.
EBA1415_KYLS_5_CB_ES-05661	O	1654	The corals can sustain blasting fish and tourists bloasting the corals can lead to disease and starvation, for the coral and will die.
EBA1415_KYLS_5_CB_ES-05661	O	1655	1998 the bleaching was in it when results in 16% of the world's coral reeefs death.
EBA1415_KYLS_5_CB_ES-05661	O	1656	We can stop it by stop polluting the water to let the coral reefs live.
EBA1415_KYLS_5_CB_ES-05661	O	1657	Coral reefs eject their food production.
EBA1415_KYLS_5_CB_ES-05661	O	1658	Trade winds would be a good source of the coral reefs for them because the coral reefs need 70-85 degrees F to live while the trade winds are 70-80 degrees F.
EBA1415_KYLS_5_CB_ES-05661	O	1659	This mostly in the Pacific Ocean which is good for corals reefs to live in shifting the wind could be dangerous because it can increase ave. 10 degrees F which can be to much for one coral reefs to handle.
EBA1415_KYLS_5_CB_ES-05661	O	1660	However it can be lowest to be 3-5 degrees F for the temperature in the water which is good.
EBA1415_KYLS_5_CB_ES-05661	O	1661	Overall we should not pollute the water basin to help them.  // fuck it
EBA1415_KYNS_3_CB_ES-05371	O	1662	What leads to the differences in the rates of coral bleaching?
EBA1415_KYNS_3_CB_ES-05371	O	1663	First, we have to know what is coral bleaching.
EBA1415_KYNS_3_CB_ES-05371	O	1664	Coral bleaching is when coral loses its color and becomes plain white.
EBA1415_KYNS_3_CB_ES-05371	R-6-50	1665	The main threat to the health of coral is the changes in their environment, which puts stress on the coral.
EBA1415_KYNS_3_CB_ES-05371	O	1666	Corals live in clear, shallow, tropical waters due to zooxanthellae need the light for photosynthesis.
EBA1415_KYNS_3_CB_ES-05371	O	1667	Coral and Zooxanthellae benefit from each other.
EBA1415_KYNS_3_CB_ES-05371	O	1668	Coral provides a "protected nutrient-rich environment" for the zooxanthellae, while the zooxanthellae provides their color and food for energy.
EBA1415_KYNS_3_CB_ES-05371	O	1669	There are different rates in which coral bleaching happens, sometimes it can be very high or very low.
EBA1415_KYNS_3_CB_ES-05371	O	1670	For example in 1998, there was a very high number of severe coral bleaching.
EBA1415_KYNS_3_CB_ES-05371	O	1671	Also in that exact same year there was higher water temperatures and weaker trade winds.
EBA1415_KYNS_3_CB_ES-05371	O	1672	Do you see the relationship?
EBA1415_KYNS_3_CB_ES-05371	O	1673	Water temperatures should be between 70-85 degrees F for reef building corals due to photosynthesis is sensitive to water temperature change.
EBA1415_KYNS_3_CB_ES-05371	R-1-3	1674	Normal water temperature is 70-85 degrees F, but it does increase by 3-5 degrees F if trade winds reverse direction from west to east.
EBA1415_KYNS_3_CB_ES-05371	R-4-14	1675	Changes in amount of CO2 threaten the delicate balance needed to keep corals healthy.
EBA1415_KYNS_3_CB_ES-05371	R-3-4	1676	So if water temperature increases, CO2 in water decreases.
EBA1415_KYNS_3_CB_ES-05371	R-4-5	1677	CO2 is used in the process of photosynthesis. //
EBA1415_SERS_1314_CB_ES-05098	O	1678	Coral bleaching is a phenonenon where coral loses it's color.
EBA1415_SERS_1314_CB_ES-05098	O	1679	It is most noticable in the pacific ocean.
EBA1415_SERS_1314_CB_ES-05098	R-1-3	1680.1	Because of the shifting trade winds, waters can "increase by 3 degree F to 5 degree F" this causes enviormental stress for the coral; making it turn white.
EBA1415_SERS_1314_CB_ES-05098	R-3-6	1680.2	Because of the shifting trade winds, waters can "increase by 3 degree F to 5 degree F" this causes enviormental stress for the coral; making it turn white.
EBA1415_SERS_1314_CB_ES-05098	R-6-50	1680.3	Because of the shifting trade winds, waters can "increase by 3 degree F to 5 degree F" this causes enviormental stress for the coral; making it turn white.
EBA1415_SERS_1314_CB_ES-05098	R-1-50	1681.1	According to the chart the year we had weak trade winds and higher water temps. was the year we had the most coral bleaching reports.
EBA1415_SERS_1314_CB_ES-05098	R-3-50	1681.2	According to the chart the year we had weak trade winds and higher water temps. was the year we had the most coral bleaching reports.
EBA1415_SERS_1314_CB_ES-05098	O	1682	The year was 1988.
EBA1415_SERS_1314_CB_ES-05098	O	1683	Reefs need water temps of 70 degree- 85 degree F.
EBA1415_SERS_1314_CB_ES-05098	R-3-4	1684.1	As water temp increases the amount of Carbon dioxide decreases which threatens the delicate balance needed to keep the coral healthy.
EBA1415_SERS_1314_CB_ES-05098	R-4-14	1684.2	As water temp increases the amount of Carbon dioxide decreases which threatens the delicate balance needed to keep the coral healthy.
EBA1415_SERS_1314_CB_ES-05098	R-14-11	1684.3	As water temp increases the amount of Carbon dioxide decreases which threatens the delicate balance needed to keep the coral healthy.
EBA1415_SERS_1314_CB_ES-05098	R-14-11	1685.1	This balance can also be threatened by big storms, because coral are sensitive to ocean salinity, storms makes salinity decrease, which threatens the health of the coral.
EBA1415_SERS_1314_CB_ES-05098	R-11-13	1685.2	This balance can also be threatened by big storms, because coral are sensitive to ocean salinity, storms makes salinity decrease, which threatens the health of the coral.
EBA1415_SERS_1314_CB_ES-05098	R-13-14	1685.3	This balance can also be threatened by big storms, because coral are sensitive to ocean salinity, storms makes salinity decrease, which threatens the health of the coral.
EBA1415_SERS_1314_CB_ES-05098	O	1686	Zooxanthellae pass food onto the coral, and provide the coral with it's colors.
EBA1415_SERS_1314_CB_ES-05098	R-6-7	1687	Due to stress from their enviorment the coral ejects their algae.
EBA1415_SERS_1314_CB_ES-05098	R-5B-50	1688	So they no longer recieve food or color from the zooxanthellae.
EBA1415_SERS_1314_CB_ES-05098	R-5B-50	1689	Causing them to become bleached. //
EBA1415_SWSP_1_CB_ES-04855	O	1690	There are several eways that lead to differences in the rates of coral bleaching. 
EBA1415_SWSP_1_CB_ES-04855	O	1691	Ran out of time  //
EBA1415_SEAL_34_CB-06032	O	1692	There are many different factors which leads to differences in the rates of coral bleaching.
EBA1415_SEAL_34_CB-06032	R-1-50	1693.1	Trade winds decreasing in strength, the salinity of the ocean's water, and the ejection of zooxanthellae algae are all different causes that lead to coral bleaching. /
EBA1415_SEAL_34_CB-06032	R-13-50	1693.2	Trade winds decreasing in strength, the salinity of the ocean's water, and the ejection of zooxanthellae algae are all different causes that lead to coral bleaching. /
EBA1415_SEAL_34_CB-06032	R-7-50	1693.3	Trade winds decreasing in strength, the salinity of the ocean's water, and the ejection of zooxanthellae algae are all different causes that lead to coral bleaching. /
EBA1415_SEAL_34_CB-06032	R-1-50	1694	When trade winds decrease in strength, the amount of coral bleaching increases.
EBA1415_SEAL_34_CB-06032	R-3-4	1695	This is because it affects the temperature of the water and makes it warmer by 5-10 degrees, changing CO2 levels. /
EBA1415_SEAL_34_CB-06032	R-11-12	1696.1	Also, for larger storms, lots of fresh water enters the oceans from rainfall.
EBA1415_SEAL_34_CB-06032	R-12-13	1696.2	Also, for larger storms, lots of fresh water enters the oceans from rainfall.
EBA1415_SEAL_34_CB-06032	R-12-13	1697.1	This then decreased the salinity of the water.
EBA1415_SEAL_34_CB-06032	R-13-14	1697.2	This then decreased the salinity of the water.
EBA1415_SEAL_34_CB-06032	R-13-14	1698.1	This upsets the necissary balance that is needed in order for the zooxanthellae algae to survive.
EBA1415_SEAL_34_CB-06032	R-7-50	1698.2	This upsets the necissary balance that is needed in order for the zooxanthellae algae to survive.
EBA1415_SEAL_34_CB-06032	R-7-50	1699	When they leave the coral, it loses it's color. /
EBA1415_SEAL_34_CB-06032	R-7-50	1700	A third reason that leads to coral bleaching is the ejection of the Zooxanthellae algae from the coral.
EBA1415_SEAL_34_CB-06032	O	1701	Since the algae and coral have a symbiotic relationship, they both need each other to be sure of survival.
EBA1415_SEAL_34_CB-06032	R-5B-7	1702	Without the algae, the coral isn't getting the food that the algae makes.
EBA1415_SEAL_34_CB-06032	O	1703	But the algae relies on the coral in order to stay healthy.
EBA1415_SEAL_34_CB-06032	R-7-50	1704	When the algae ejects or dies, the coral turns white, causing bleaching to occur. //
EBA1415_KYNS_3_CB_ES-05490	R-3-50	1705.1	Differences in the rate of corals bleaching are caused by water temperature and trade winds.
EBA1415_KYNS_3_CB_ES-05490	R-1-50	1705.2	Differences in the rate of corals bleaching are caused by water temperature and trade winds.
EBA1415_KYNS_3_CB_ES-05490	O	1706	Another cause is the level of CO2 and the salinity of the water.
EBA1415_KYNS_3_CB_ES-05490	O	1707	for there more environmental factors affect the coral like blast fishing, anchors or people walking/droping on the corals.
EBA1415_KYNS_3_CB_ES-05490	R-6-7	1708	However, what affects corals the most one the causes for an environment change which puts stress on the coral and cause it to reject the algae that produces it's food.		Ran out of time //
EBA1415_KNKC_3_CB_ES-05590	R-3-50	1709	Coral bleaching is a negative effect caused by environmental stressors.
EBA1415_KNKC_3_CB_ES-05590	R-3-50	1710	This phenomenon can only be a clear result of higher water temperatures in the ocean.
EBA1415_KNKC_3_CB_ES-05590	R-1-3	1711	First, the graph of "water temperature versus Trade Winds" demonstrated that in 1998, there were the highest water temperatures recorded, which was a result of weaker trade winds.
EBA1415_KNKC_3_CB_ES-05590	O	1712	Secondly, the graph of "Coral Bleaching Reports per Year" showed that 1998 had the highest number of coral bleaching reports.
EBA1415_KNKC_3_CB_ES-05590	R-3-50	1713	Clearly, there is a correlation between the water temperatures increase and the increase of coral bleaching.
EBA1415_KNKC_3_CB_ES-05590	O	1714	Additionally, "Coral and Photosynthesis," has said "Changes in the environment...threaten the delicate balance required to keep corals healthy."
EBA1415_KNKC_3_CB_ES-05590	R-3-50	1715	So, coral bleaching must be an effect of the environmental change of water temperatures increasing. /
EBA1415_KNKC_3_CB_ES-05590	R-6-50	1716	The differences in the rates of coral bleaching must be due to the various types of environmental stressors.
EBA1415_KNKC_3_CB_ES-05590	R-6-7	1717	These stressors cause the coral to, instead of holding on algae, eject the algae.
EBA1415_KNKC_3_CB_ES-05590	O	1718	The algae is necessary for the coral to survive.
EBA1415_KNKC_3_CB_ES-05590	R-6-50	1719	Now, like "coral and zooxanthellae" said, "blast fishing and tourists who drop anchors or walk on reefs" are examples that put stess on the coral.
EBA1415_KNKC_3_CB_ES-05590	R-6-50	1720	Which in effect, results with the coral bleaching and starvation or becoming ill with disease.
EBA1415_KNKC_3_CB_ES-05590	O	1721	The coral bleaching is a sign of near-dying and sickness, which obviously is being caused by the various changes with the environment. //
