File	Relation	SNum	Sentence
EBA1415_SWCT_7_CB_ES-05956	O	778	Polyps use alot of the limestone from seawater to create hard skeleton.
EBA1415_SWCT_7_CB_ES-05956	O	779	After much time the hard skeleton expand and create Coral Reefs.
EBA1415_SWCT_7_CB_ES-05956	O	780	Coral reefs are only found in clear, shallow tropical waters.
EBA1415_SWCT_7_CB_ES-05956	O	781	Only because algae called zooxanthellae live in coral tissues and need light for the process of photosyhnthesis. /
EBA1415_SWCT_7_CB_ES-05956	O	782	The algae rely on the coral to stay healthy, but corals on sustain physical damage from some destructive practices.
EBA1415_SWCT_7_CB_ES-05956	O	783	Some examples of these include blast fishing and tourist who drop or walk on reefs.
EBA1415_SWCT_7_CB_ES-05956	O	784	Ran out of time   //
EBA1415_ERSK_1_CB_ES-05787	O	785	Coral bleaching is when corals loose their colors.
EBA1415_ERSK_1_CB_ES-05787	O	786	So from like a pinkish to a plain white color.
EBA1415_ERSK_1_CB_ES-05787	O	787	Coral bleaching is a really bad impact on coral reefs.
EBA1415_ERSK_1_CB_ES-05787	O	788	Coral bleaching is most noticeable in the Pacific Ocean. 
EBA1415_ERSK_1_CB_ES-05787	O	789	Coral bleaching is most covered in 1/3 of the world. 
EBA1415_ERSK_1_CB_ES-05787	O	790	Coral is made up of tiny animals called polyps.
EBA1415_ERSK_1_CB_ES-05787	O	791	Where probably most bleached corals are only in clear, tropical waters. 
EBA1415_ERSK_1_CB_ES-05787	O	792	Something called zooxanthellae live in the coral tissues and need light so it can go through photosynthesis. 
EBA1415_ERSK_1_CB_ES-05787	O	793	The chemicals that the algae make gives the coral some energy to live. 
EBA1415_ERSK_1_CB_ES-05787	O	794	If there is less carbon dioxide than how much there should be.
EBA1415_ERSK_1_CB_ES-05787	O	795	There is gobe some problems with the coralists./
EBA1415_ERSK_1_CB_ES-05787	R-3-5	796	Reef building corals need water temperature between 70-85F because the process of photosynthesis is sensitive to changes in water temperature. 
EBA1415_ERSK_1_CB_ES-05787	R-3-50	797	(Coral photosynthesis paragraph 3 first sentence) I think maybey the different temperatures ar causing the bleaching.//
EBA1415_LRBL_3_CB_ES-05479	R-7-50	798	Coral bleaching in when the algae inside of coral, zooxanthellae die.
EBA1415_LRBL_3_CB_ES-05479	O	799	This is a bad thing because coral rely on zooxanthellae to live & zooxanthellae rely on coral to live too.
EBA1415_LRBL_3_CB_ES-05479	R-1-7	800	One of the things causing zooxanthellae to die is Trade Winds.
EBA1415_LRBL_3_CB_ES-05479	R-1-2	801	Trade winds are wind that travel East to West and drag warm surface water with them.
EBA1415_LRBL_3_CB_ES-05479	O	802	since the surface waters move, so do the deeper colder waters, which move to the top.
EBA1415_LRBL_3_CB_ES-05479	R-3-7	803	The warmer water causes the eastern Pacific regions' sea levels to rise & water temperatures to change.
EBA1415_LRBL_3_CB_ES-05479	R-3-7	804.1	This causes the zooxanthellae in the Pacific Ocean to die, because when the water temperatures increase, Carbon Dioxide (CO2) levels decreas & CO2 is vital part of the zooxanthellaes' photosynthesis.
EBA1415_LRBL_3_CB_ES-05479	R-3-4	804.2	This causes the zooxanthellae in the Pacific Ocean to die, because when the water temperatures increase, Carbon Dioxide (CO2) levels decreas & CO2 is vital part of the zooxanthellaes' photosynthesis.
EBA1415_LRBL_3_CB_ES-05479	R-1-50	805	Trade winds are the main cause of coral bleaching, but they have been happing for thousands of years & we can do nothing to stop them. //
EBA1415_HNJD_4_ES_CB-05954	O	806	Healthy and unhealthy coral leads to different types of coral.
EBA1415_HNJD_4_ES_CB-05954	O	807	Also the direction the coral is in depending or North, East, South, or West.
EBA1415_HNJD_4_ES_CB-05954	O	808	Colder water leads to coral bleaching in the pacific.
EBA1415_HNJD_4_ES_CB-05954	O	809	Zooxanthellae algae is coral bleaching.
EBA1415_HNJD_4_ES_CB-05954	O	810	Changes in the environment leads to different coral because it puts more stress on it.
EBA1415_HNJD_4_ES_CB-05954	R-6-7	811	This is because increased stress on corals from the environment forces the coral to eject their food-producing algae.
EBA1415_HNJD_4_ES_CB-05954	O	812	As you can see in the document, the rates and years of coral bleaching is unbalanced.
EBA1415_HNJD_4_ES_CB-05954	O	813	This is because some bleaching may be healthy and enviromental stressors can negatively affect the balanced relationship between the coral and zooxanthellae.
EBA1415_HNJD_4_ES_CB-05954	R-11-50	814	Corals are very sensitive and can be damaged by storms.
EBA1415_HNJD_4_ES_CB-05954	R-3-5	815	Also coral needs water temperatures between 70-85 degrees F because the process of photosynthesis is sensitive to changes in water temperatures. //
EBA1415_KYNS_3_CB_ES-05373	O	816	Coral bleaching is when a coral loses its color and turns into a plain white color, thus being "bleached."
EBA1415_KYNS_3_CB_ES-05373	O	817	Only the environtment's conditions can cause a coral to bleach.
EBA1415_KYNS_3_CB_ES-05373	R-3-50	818	One way how its environment can change the rate of coral bleaching is the temperature.
EBA1415_KYNS_3_CB_ES-05373	O	819	According to "Shifting trade Winds", corals are very sensitive to the temperature of their environment.
EBA1415_KYNS_3_CB_ES-05373	R-3-50	820	This means that a slight change of temperature of even 1-2 degrees F can determine if a coral bleaches.
EBA1415_KYNS_3_CB_ES-05373	R-1-3	821	These temperature changes came from trade winds.
EBA1415_KYNS_3_CB_ES-05373	R-13-50	822	Coral bleaching also happen because of the salinity of the water.
EBA1415_KYNS_3_CB_ES-05373	R-13-14	823	According to "Coral and Photosynthesis", a slight drop in the water's salinity can upset the health of the coral.
EBA1415_KYNS_3_CB_ES-05373	R-4-5	824	That's because corals need a balance of CO2 and H2O in order to perform photosynthesis and survive in the reef.
EBA1415_KYNS_3_CB_ES-05373	O	825	Lastly, corals need their zooxanthellae algae to survive.
EBA1415_KYNS_3_CB_ES-05373	O	826	According to "Coral and Zooxanthallae."
EBA1415_KYNS_3_CB_ES-05373	R-7-50	827	Corals bleach because of the ejection or death of its zooxanthellae alge.
EBA1415_KYNS_3_CB_ES-05373	R-7-50	828	This shows that, the alge is a life nessesity of the coral and without it can lead to its bleaching. /
EBA1415_KYNS_3_CB_ES-05373	R-7-50	829.1	In conclusion, what can lead to differences in the rates of coral bleaching are water temperature, water salinity, and the amount of its zooxanthellae algae.
EBA1415_KYNS_3_CB_ES-05373	R-13-50	829.2	In conclusion, what can lead to differences in the rates of coral bleaching are water temperature, water salinity, and the amount of its zooxanthellae algae.
EBA1415_KYNS_3_CB_ES-05373	R-3-50	829.3	In conclusion, what can lead to differences in the rates of coral bleaching are water temperature, water salinity, and the amount of its zooxanthellae algae.
EBA1415_KYNS_3_CB_ES-05373	O	830	Corals are very sensitive, even the slightest change can determine its faith. //
EBA1415_ERAP_1_CB_ES-06246	O	831	The differences in the rates of coral bleaching.
EBA1415_ERAP_1_CB_ES-06246	O	832	Reef corals are sensitive to ocean salinity.
EBA1415_ERAP_1_CB_ES-06246	R-11-13	833.1	Salinity can decrease in shallow coastal regios during storms that cause excessive rainfall like hurricanes or tropical storms those storms increase the amount of fresh water in the ocean which causes the salinity to drop this drop in salinity upsets the balance necessary for coral health.//
EBA1415_ERAP_1_CB_ES-06246	R-11-12	833.2	Salinity can decrease in shallow coastal regios during storms that cause excessive rainfall like hurricanes or tropical storms those storms increase the amount of fresh water in the ocean which causes the salinity to drop this drop in salinity upsets the balance necessary for coral health.//
EBA1415_ERAP_1_CB_ES-06246	R-12-13	833.3	Salinity can decrease in shallow coastal regios during storms that cause excessive rainfall like hurricanes or tropical storms those storms increase the amount of fresh water in the ocean which causes the salinity to drop this drop in salinity upsets the balance necessary for coral health.//
EBA1415_ERAP_1_CB_ES-06246	R-13-14	833.4	Salinity can decrease in shallow coastal regios during storms that cause excessive rainfall like hurricanes or tropical storms those storms increase the amount of fresh water in the ocean which causes the salinity to drop this drop in salinity upsets the balance necessary for coral health.//
EBA1415_WSKT_6_CB_ES-05333	O	834	Coral live in the ocean.
EBA1415_WSKT_6_CB_ES-05333	O	835	They are made up of polyps.
EBA1415_WSKT_6_CB_ES-05333	O	836	Algae live in the coral tissues and need light for photosynthesis.
EBA1415_WSKT_6_CB_ES-05333	O	837	During photosynthesis, zooxanthellae use energy fron the sunlight to combine Carbon Dioxide in the ocean with water.
EBA1415_WSKT_6_CB_ES-05333	O	838	This creates sugars and oxygen.
EBA1415_WSKT_6_CB_ES-05333	O	839	Carbon is passed from algae to the coral with energy to survive by making chemicals.
EBA1415_WSKT_6_CB_ES-05333	O	840	Changes in the environmenta have a huge effect on the process in which the coral receives food to survive.
EBA1415_WSKT_6_CB_ES-05333	R-1-5	841.1	When the trade winds change it effects the process of photosynthesis so the coral doesn't get enough energy to survive.
EBA1415_WSKT_6_CB_ES-05333	R-5-5B	841.2	When the trade winds change it effects the process of photosynthesis so the coral doesn't get enough energy to survive.
EBA1415_WSKT_6_CB_ES-05333	O	842	Corals are also sensitive to ocean salinity.
EBA1415_WSKT_6_CB_ES-05333	R-13-14	843.1	This means that when there is a drop in salinity the balance necessary for coral health is not good, and when a coral is not healthy they have a lighter color (bleaching) also known as a bleached color.
EBA1415_WSKT_6_CB_ES-05333	R-14-50	843.2	This means that when there is a drop in salinity the balance necessary for coral health is not good, and when a coral is not healthy they have a lighter color (bleaching) also known as a bleached color.
EBA1415_WSKT_6_CB_ES-05333	R-1-3	844.1	Trade wind effects water temperature which effects photosynthesis.
EBA1415_WSKT_6_CB_ES-05333	R-3-5	844.2	Trade wind effects water temperature which effects photosynthesis.
EBA1415_WSKT_6_CB_ES-05333	R-1-3	845.1	When trade wind strengthn is weaker it has a high water temp and when water temperature increases, the amount of carbon Dioxide in the water decreases, so the balance required to keep corals healthy are threatened.
EBA1415_WSKT_6_CB_ES-05333	R-3-4	845.2	When trade wind strengthn is weaker it has a high water temp and when water temperature increases, the amount of carbon Dioxide in the water decreases, so the balance required to keep corals healthy are threatened.
EBA1415_WSKT_6_CB_ES-05333	R-4-14	845.3	When trade wind strengthn is weaker it has a high water temp and when water temperature increases, the amount of carbon Dioxide in the water decreases, so the balance required to keep corals healthy are threatened.
EBA1415_WSKT_6_CB_ES-05333	R-1-5	846	Water temp has an effect on photosynthesis.
EBA1415_WSKT_6_CB_ES-05333	O	847	The water has to be at a certain temp and a certain height for the process of photosynthesis.
EBA1415_WSKT_6_CB_ES-05333	R-5-5B	848.1	When photosynthesis is effected less nutrients/food and energy are provided to the coral, so it has a change in health and becomes a lighter color.
EBA1415_WSKT_6_CB_ES-05333	R-5B-50	848.2	When photosynthesis is effected less nutrients/food and energy are provided to the coral, so it has a change in health and becomes a lighter color.
EBA1415_WSKT_6_CB_ES-05333	O	849	A healthy coral is a brigh ref, but when a coral is not healthy it changes color or does not get to the healthy color of red.
EBA1415_WSKT_6_CB_ES-05333	O	850	Coral gets color from zooxanthellae.
EBA1415_WSKT_6_CB_ES-05333	O	851	They pass some of the foos they make them from the sun's energy to the coral.
EBA1415_WSKT_6_CB_ES-05333	O	852	Ran out of time  //
EBA1415post_WSAL_1_CB_ES-05353	O	853	From what I see in these documents, coral bleaching is something that nautrally occurs.
EBA1415post_WSAL_1_CB_ES-05353	O	854	It seems to happen when it has a lack of food.
EBA1415post_WSAL_1_CB_ES-05353	O	855	Maybe it is just a sign that the life of the coral is about to end.
EBA1415post_WSAL_1_CB_ES-05353	O	856	The main issue is why is it happening more often nowadays?
EBA1415post_WSAL_1_CB_ES-05353	O	857	According to the graph, titled "Coral Bleaching Reports per Year", the most bleaching that happened was in the late 90's and early 00's, especially in 1998.
EBA1415post_WSAL_1_CB_ES-05353	O	858	Personally, I think that the weather has not much to do with coral bleaching.
EBA1415post_WSAL_1_CB_ES-05353	O	859	There isn't that much evidence for it, but maybe in the future; near or far, there may be more evidence.
EBA1415post_WSAL_1_CB_ES-05353	O	860	I think there is strange evidence about the algae.
EBA1415post_WSAL_1_CB_ES-05353	O	861	There can possibly be problems with the algae that makes the coral bleach, so may be scientists should be studying algae and not the coral.
EBA1415post_WSAL_1_CB_ES-05353	O	862	A quote from the article, "Coral and Zooxanthelale" is, "The algae also provide corals with their colors."
EBA1415post_WSAL_1_CB_ES-05353	O	863	This could mean that either the algae is dying off, or it could have migrated to a different part of the world.
EBA1415post_WSAL_1_CB_ES-05353	O	864	People could have also taken algae out of the ocean to meet their needs, causing it to not be much left in the ocean, specifically the Pacific Ocean.
EBA1415post_WSAL_1_CB_ES-05353	O	865	An idea could be to go in other parts of the world and take algae to the Pacific and see if the color comes back.
EBA1415post_WSAL_1_CB_ES-05353	O	866	At the same time this can be a dangerous thing to do because it can become an invasive species.//
EBA1415post_TWNB_3_CB_ES-04991	R-3-50	867.1	What leads to differences in the rates of coral bleaching are water temperature, trade winds and photosynthesis./
EBA1415post_TWNB_3_CB_ES-04991	R-1-50	867.2	What leads to differences in the rates of coral bleaching are water temperature, trade winds and photosynthesis./
EBA1415post_TWNB_3_CB_ES-04991	R-5-50	867.3	What leads to differences in the rates of coral bleaching are water temperature, trade winds and photosynthesis./
